mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__penalty,param_clf__C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
14.659448544184366,1.269253922432119,0.12088227272033691,0.00307625071217038,l2,0.01,"{'clf__penalty': 'l2', 'clf__C': 0.01}",0.5268743778700025,0.5423384461433223,0.5483030544510776,0.5391719594881341,0.009030209421978847,1,0.5564699368026131,0.5473835783483196,0.5472407588396462,0.5503647579968597,0.004317407056763017
48.97067213058472,5.620577906512454,0.10187673568725586,0.0059796494751641616,l2,0.05,"{'clf__penalty': 'l2', 'clf__C': 0.05}",0.5265230621157707,0.5417876558882395,0.548437609429764,0.5389161091445914,0.00917410055609559,2,0.556444959592884,0.5473600669544089,0.5471924274856779,0.5503324846776568,0.0043227142661241055
81.84717178344727,7.69350559621368,0.0955809752146403,0.0019924135476113167,l2,0.1,"{'clf__penalty': 'l2', 'clf__C': 0.1}",0.5264746510485885,0.5417125194879862,0.548453013657736,0.5388800613981036,0.009193447661894847,3,0.5564396160340204,0.5473554002771877,0.5471844155745711,0.5503264772952597,0.004323205436681942
99.52872904141744,0.8528920771588064,0.11279670397440593,0.01702708753875174,l2,0.5,"{'clf__penalty': 'l2', 'clf__C': 0.5}",0.5264336018342037,0.5416527577081978,0.5484648428919839,0.5388504008114618,0.009209914902575294,4,0.5564334126744777,0.5473513897151874,0.5471776410757108,0.5503208144884586,0.004322841626000395
93.8838034470876,3.710502192794632,0.07742269833882649,0.006206295003162692,l2,1.0,"{'clf__penalty': 'l2', 'clf__C': 1.0}",0.526428831633103,0.5416451788139955,0.5484666252670785,0.5388468785713924,0.009211910777149253,5,0.5564332555561392,0.5473503073046193,0.5471768855058469,0.5503201494555351,0.0043231985402789035
80.86678878466289,5.701733078660687,0.06134923299153646,0.0013406430451289432,l2,2.0,"{'clf__penalty': 'l2', 'clf__C': 2.0}",0.5264267065198163,0.5416410221843009,0.548467661912823,0.5388451302056467,0.009212805856572887,6,0.5564330784781422,0.5473499841204214,0.5471762852532617,0.5503197826172751,0.004323334556873452
